Transactions Id,Sale Date,Sale Time,Customer Id,Gender,Age,Category,Quantity,Price Per Unit,Cost of Goods Sold,Total Sale
1831,26-03-2022,10:54:00,80,Male,27.0,Electronics,4.0,25.0,6.5,100.0
1832,10-11-2023,21:17:00,57,Male,47.0,Beauty,4.0,500.0,480.0,2000.0
1833,30-01-2022,17:20:00,56,Male,42.0,Beauty,4.0,50.0,18.0,200.0
1834,14-04-2023,06:53:00,102,Female,56.0,Beauty,2.0,30.0,12.9,60.0
1835,18-09-2022,20:58:00,98,Male,37.0,Clothing,4.0,50.0,49.5,200.0
1836,13-02-2023,17:19:00,3,Female,22.0,Clothing,1.0,50.0,23.5,50.0
1837,29-03-2023,20:45:00,32,Male,18.0,Beauty,3.0,30.0,8.1,90.0
1838,28-06-2023,17:06:00,4,Male,47.0,Electronics,2.0,300.0,102.0,600.0
1839,28-08-2022,21:57:00,92,Female,20.0,Electronics,4.0,300.0,156.0,1200.0
1840,12-05-2023,20:22:00,138,Male,62.0,Clothing,2.0,25.0,11.0,50.0
1841,14-11-2023,18:55:00,94,Male,31.0,Electronics,4.0,25.0,28.25,100.0
1842,04-10-2022,14:03:00,84,Female,47.0,Clothing,2.0,300.0,75.0,600.0
1843,21-09-2023,18:58:00,1,Male,21.0,Beauty,3.0,500.0,240.0,1500.0
1844,25-10-2022,20:30:00,70,Male,35.0,Clothing,3.0,50.0,50.5,150.0
1845,24-05-2022,07:06:00,94,Male,42.0,Clothing,1.0,500.0,185.0,500.0
1846,16-11-2023,17:51:00,83,Male,42.0,Beauty,1.0,50.0,49.5,50.0
1847,28-07-2023,07:14:00,5,Female,18.0,Electronics,4.0,300.0,123.0,1200.0
1848,27-12-2022,10:16:00,63,Female,63.0,Clothing,3.0,25.0,12.5,75.0
1849,21-07-2023,22:42:00,1,Male,32.0,Clothing,2.0,25.0,12.0,50.0
1850,16-02-2022,20:44:00,154,Female,26.0,Beauty,2.0,500.0,240.0,1000.0
1851,10-09-2022,21:36:00,87,Male,32.0,Electronics,2.0,25.0,25.0,50.0
1852,11-10-2023,18:09:00,109,Female,41.0,Clothing,1.0,300.0,333.0,300.0
1853,29-05-2023,18:39:00,2,Male,21.0,Beauty,2.0,500.0,190.0,1000.0
1854,25-11-2023,16:53:00,109,Male,29.0,Clothing,1.0,50.0,22.5,50.0
1855,27-12-2023,21:15:00,44,Male,54.0,Beauty,1.0,25.0,31.25,25.0
1856,20-12-2023,21:34:00,114,Male,54.0,Electronics,4.0,30.0,16.2,120.0
1857,09-11-2022,12:15:00,109,Male,60.0,Electronics,2.0,25.0,7.5,50.0
1858,14-09-2023,20:47:00,49,Male,23.0,Electronics,2.0,50.0,52.0,100.0
1859,14-09-2022,20:58:00,32,Female,56.0,Electronics,3.0,500.0,205.0,1500.0
1860,12-03-2022,11:21:00,57,Male,63.0,Clothing,4.0,50.0,18.0,200.0
1861,04-07-2022,10:41:00,145,Female,41.0,Clothing,3.0,30.0,10.2,90.0
1862,06-02-2022,22:50:00,64,Male,28.0,Electronics,4.0,300.0,165.0,1200.0
1863,26-05-2023,22:33:00,4,Female,30.0,Electronics,2.0,25.0,10.0,50.0
1864,30-04-2023,21:00:00,112,Female,51.0,Electronics,1.0,500.0,190.0,500.0
1865,18-11-2022,14:52:00,107,Female,42.0,Clothing,1.0,300.0,156.0,300.0
1866,17-08-2023,22:38:00,5,Male,24.0,Electronics,1.0,50.0,20.0,50.0
1867,16-05-2023,19:55:00,144,Male,21.0,Electronics,1.0,500.0,190.0,500.0
1868,06-12-2022,16:23:00,78,Female,25.0,Electronics,1.0,300.0,138.0,300.0
1869,23-10-2022,19:51:00,113,Male,37.0,Beauty,3.0,500.0,605.0,1500.0
1870,09-11-2023,20:38:00,119,Female,46.0,Electronics,4.0,30.0,10.5,120.0
1871,26-09-2022,18:39:00,41,Male,62.0,Beauty,2.0,30.0,30.6,60.0
1872,22-11-2022,17:02:00,57,Female,63.0,Beauty,3.0,25.0,26.25,75.0
1873,24-11-2022,19:18:00,64,Female,27.0,Electronics,4.0,25.0,26.75,100.0
1874,14-05-2022,20:58:00,126,Male,60.0,Beauty,1.0,30.0,12.6,30.0
1875,03-06-2022,22:42:00,141,Female,51.0,Electronics,4.0,500.0,165.0,2000.0
1876,05-11-2023,19:53:00,68,Male,43.0,Clothing,4.0,30.0,32.1,120.0
1877,25-01-2023,20:19:00,72,Female,58.0,Clothing,1.0,25.0,10.5,25.0
1878,24-01-2023,22:56:00,97,Female,20.0,Clothing,1.0,30.0,7.5,30.0
1879,18-11-2022,15:27:00,66,Male,23.0,Clothing,1.0,30.0,16.2,30.0
1880,14-06-2023,20:03:00,37,Male,22.0,Beauty,2.0,500.0,175.0,1000.0
1881,11-07-2023,17:23:00,5,Male,22.0,Electronics,1.0,300.0,147.0,300.0
1882,21-06-2023,20:56:00,15,Female,64.0,Electronics,2.0,25.0,9.0,50.0
1883,20-09-2023,17:54:00,3,Male,40.0,Electronics,1.0,500.0,200.0,500.0
1884,09-07-2023,21:45:00,2,Female,26.0,Clothing,2.0,30.0,11.4,60.0
1885,09-11-2022,07:32:00,148,Female,52.0,Clothing,4.0,30.0,10.8,120.0
1886,26-07-2023,11:51:00,1,Male,37.0,Electronics,3.0,300.0,147.0,900.0
1887,11-12-2023,19:34:00,113,Male,59.0,Clothing,4.0,25.0,10.0,100.0
1888,14-06-2022,08:10:00,49,Female,52.0,Electronics,4.0,25.0,12.5,100.0
1889,02-09-2022,22:48:00,80,Female,35.0,Electronics,1.0,50.0,56.0,50.0
1890,18-10-2023,14:20:00,51,Male,34.0,Electronics,2.0,25.0,6.25,50.0
1891,22-12-2023,06:11:00,81,Male,41.0,Electronics,3.0,300.0,105.0,900.0
1892,01-10-2023,07:22:00,3,Male,20.0,Electronics,1.0,50.0,23.5,50.0
1893,25-02-2023,17:04:00,3,Male,49.0,Electronics,1.0,50.0,22.5,50.0
1894,29-12-2023,18:11:00,92,Male,52.0,Electronics,1.0,30.0,30.0,30.0
1895,27-03-2023,20:59:00,4,Female,55.0,Clothing,4.0,30.0,15.3,120.0
1896,05-11-2022,20:19:00,87,Female,30.0,Electronics,2.0,25.0,30.75,50.0
1897,27-10-2023,17:12:00,137,Female,64.0,Electronics,2.0,50.0,62.0,100.0
1898,13-11-2023,18:17:00,81,Female,42.0,Clothing,3.0,30.0,35.1,90.0
1899,03-05-2023,21:03:00,51,Male,26.0,Clothing,2.0,300.0,99.0,600.0
1900,21-01-2022,06:43:00,65,Male,21.0,Clothing,2.0,30.0,10.8,60.0
1901,29-11-2023,11:05:00,4,Male,31.0,Electronics,1.0,30.0,8.4,30.0
1902,21-12-2022,17:12:00,97,Female,54.0,Beauty,1.0,50.0,14.0,50.0
1903,27-07-2023,21:44:00,5,Female,51.0,Beauty,4.0,50.0,19.0,200.0
1904,25-11-2022,19:41:00,117,Male,28.0,Clothing,1.0,500.0,220.0,500.0
1905,29-08-2023,06:07:00,26,Male,58.0,Beauty,1.0,300.0,102.0,300.0
1906,01-10-2022,20:10:00,58,Female,20.0,Clothing,1.0,50.0,26.5,50.0
1907,17-11-2022,11:21:00,115,Female,45.0,Electronics,1.0,25.0,9.0,25.0
1908,17-12-2023,12:34:00,93,Male,46.0,Beauty,4.0,300.0,87.0,1200.0
1909,22-10-2022,19:41:00,17,Male,26.0,Electronics,1.0,300.0,339.0,300.0
1910,09-10-2022,06:22:00,141,Female,20.0,Beauty,3.0,50.0,18.0,150.0
1911,13-12-2023,18:33:00,4,Male,42.0,Electronics,3.0,300.0,75.0,900.0
1912,27-05-2022,07:40:00,146,Male,51.0,Beauty,3.0,50.0,22.0,150.0
1913,23-06-2022,07:10:00,101,Male,29.0,Electronics,3.0,30.0,14.1,90.0
1914,05-11-2023,17:49:00,70,Female,59.0,Electronics,1.0,500.0,510.0,500.0
1915,10-07-2023,22:50:00,53,Female,26.0,Beauty,3.0,30.0,9.3,90.0
1916,08-11-2022,12:40:00,102,Female,32.0,Electronics,1.0,50.0,16.5,50.0
1917,02-05-2022,07:17:00,52,Female,57.0,Electronics,4.0,50.0,24.0,200.0
1918,10-12-2022,21:57:00,56,Female,42.0,Electronics,3.0,30.0,13.2,90.0
1919,25-10-2022,17:54:00,78,Female,22.0,Beauty,2.0,25.0,26.5,50.0
1920,24-10-2022,08:33:00,23,Female,28.0,Beauty,3.0,25.0,9.25,75.0
1921,08-02-2022,07:01:00,77,Male,51.0,Electronics,3.0,25.0,7.5,75.0
1922,28-10-2023,20:07:00,72,Male,41.0,Electronics,1.0,50.0,48.5,50.0
1923,03-04-2022,17:38:00,74,Male,32.0,Beauty,3.0,300.0,159.0,900.0
1924,28-11-2022,22:25:00,107,Male,55.0,Beauty,2.0,50.0,54.5,100.0
1925,21-12-2023,17:05:00,81,Male,25.0,Electronics,1.0,300.0,366.0,300.0
1926,07-08-2023,20:22:00,74,Male,22.0,Electronics,1.0,30.0,9.6,30.0
1927,06-09-2023,19:44:00,46,Male,43.0,Electronics,4.0,500.0,180.0,2000.0
1928,29-07-2023,06:39:00,93,Female,35.0,Clothing,4.0,300.0,75.0,1200.0
1929,15-09-2022,06:50:00,62,Female,23.0,Beauty,3.0,25.0,12.75,75.0
1930,21-12-2023,19:58:00,5,Male,54.0,Clothing,4.0,50.0,13.0,200.0
1931,01-12-2022,19:15:00,61,Male,30.0,Beauty,4.0,30.0,34.2,120.0
1932,08-11-2022,07:07:00,96,Female,45.0,Beauty,4.0,25.0,6.25,100.0
1933,12-01-2022,11:04:00,121,Male,22.0,Beauty,1.0,30.0,14.4,30.0
1934,08-09-2022,17:06:00,69,Male,30.0,Beauty,1.0,500.0,150.0,500.0
1935,16-12-2022,22:40:00,96,Female,34.0,Beauty,1.0,50.0,47.5,50.0
1936,19-06-2022,11:32:00,60,Male,57.0,Beauty,4.0,50.0,12.5,200.0
1937,07-09-2022,17:57:00,52,Female,62.0,Beauty,1.0,500.0,620.0,500.0
1938,12-10-2022,20:15:00,76,Male,49.0,Clothing,4.0,50.0,13.5,200.0
1939,31-10-2022,13:30:00,74,Female,46.0,Electronics,1.0,300.0,135.0,300.0
1940,15-06-2022,09:47:00,56,Female,20.0,Electronics,1.0,30.0,11.1,30.0
1941,06-01-2023,06:14:00,48,Female,57.0,Clothing,2.0,25.0,12.0,50.0
1942,16-09-2023,11:53:00,112,Male,51.0,Clothing,3.0,500.0,265.0,1500.0
1943,17-11-2023,21:00:00,108,Female,57.0,Clothing,4.0,300.0,321.0,1200.0
1944,18-07-2023,21:08:00,63,Male,44.0,Clothing,2.0,25.0,6.5,50.0
1945,19-04-2022,09:55:00,33,Male,30.0,Beauty,1.0,25.0,10.75,25.0
1946,27-07-2023,20:48:00,5,Male,62.0,Electronics,4.0,500.0,165.0,2000.0
1947,05-03-2022,06:27:00,134,Male,50.0,Beauty,1.0,300.0,75.0,300.0
1948,17-09-2023,21:09:00,100,Female,23.0,Electronics,3.0,25.0,24.5,75.0
1949,11-11-2022,20:24:00,105,Female,41.0,Electronics,2.0,25.0,12.5,50.0
1950,04-12-2022,19:23:00,50,Male,36.0,Clothing,3.0,300.0,84.0,900.0
1951,03-12-2022,18:56:00,54,Male,33.0,Beauty,2.0,50.0,59.5,100.0
1952,17-12-2022,22:13:00,114,Female,57.0,Clothing,1.0,25.0,13.5,25.0
1953,15-05-2023,17:34:00,3,Male,45.0,Beauty,3.0,30.0,10.2,90.0
1954,29-10-2023,17:30:00,93,Female,50.0,Electronics,3.0,300.0,318.0,900.0
1955,15-09-2022,21:11:00,134,Male,58.0,Clothing,1.0,25.0,6.5,25.0
1956,01-06-2023,20:40:00,62,Male,30.0,Clothing,3.0,500.0,170.0,1500.0
1957,25-10-2022,19:00:00,75,Female,60.0,Electronics,4.0,30.0,14.7,120.0
1958,27-11-2022,19:19:00,125,Male,62.0,Electronics,2.0,25.0,11.75,50.0
1959,08-10-2022,19:56:00,95,Female,42.0,Electronics,2.0,30.0,34.2,60.0
1960,29-06-2022,22:04:00,67,Male,59.0,Clothing,2.0,30.0,13.2,60.0
1961,15-05-2022,21:17:00,95,Male,53.0,Beauty,4.0,50.0,20.5,200.0
1962,07-09-2022,18:59:00,65,Male,44.0,Clothing,2.0,30.0,32.7,60.0
1963,12-12-2022,20:56:00,115,Female,55.0,Beauty,1.0,50.0,20.5,50.0
1964,02-08-2022,08:27:00,115,Male,24.0,Clothing,3.0,300.0,111.0,900.0
1965,12-12-2022,20:03:00,93,Male,22.0,Clothing,4.0,50.0,21.5,200.0
1966,20-07-2022,09:52:00,74,Male,60.0,Electronics,2.0,500.0,200.0,1000.0
1967,23-02-2023,08:28:00,4,Male,62.0,Beauty,1.0,25.0,12.25,25.0
1968,21-09-2022,19:09:00,75,Female,48.0,Clothing,3.0,300.0,153.0,900.0
1969,05-03-2023,19:34:00,4,Female,40.0,Clothing,3.0,300.0,126.0,900.0
1970,22-05-2023,17:44:00,5,Male,59.0,Electronics,4.0,500.0,230.0,2000.0
1971,12-09-2022,16:19:00,90,Female,27.0,Electronics,4.0,50.0,19.0,200.0
1972,21-12-2022,06:39:00,5,Male,49.0,Beauty,4.0,25.0,9.25,100.0
1973,19-08-2023,10:10:00,22,Male,60.0,Clothing,1.0,50.0,21.5,50.0
1974,19-02-2023,20:20:00,3,Male,47.0,Beauty,1.0,30.0,12.9,30.0
1975,21-08-2023,10:48:00,63,Female,56.0,Clothing,4.0,50.0,25.5,200.0
1976,15-10-2023,21:10:00,108,Female,48.0,Beauty,2.0,300.0,360.0,600.0
1977,05-08-2022,10:46:00,63,Female,35.0,Electronics,3.0,25.0,12.0,75.0
1978,31-08-2023,11:59:00,41,Female,53.0,Clothing,3.0,50.0,15.5,150.0
1979,17-08-2022,11:34:00,102,Female,19.0,Beauty,1.0,25.0,7.75,25.0
1980,23-08-2023,20:30:00,112,Female,31.0,Electronics,3.0,25.0,6.5,75.0
1981,05-06-2022,22:50:00,19,Female,30.0,Electronics,2.0,30.0,11.7,60.0
1982,09-09-2023,12:46:00,110,Female,46.0,Beauty,3.0,30.0,16.5,90.0
1983,21-12-2022,21:38:00,114,Female,29.0,Clothing,1.0,300.0,303.0,300.0
1984,09-09-2023,20:10:00,126,Male,56.0,Clothing,1.0,500.0,530.0,500.0
1985,31-03-2023,20:15:00,113,Female,19.0,Electronics,2.0,25.0,9.75,50.0
1986,14-09-2022,08:28:00,29,Female,49.0,Clothing,2.0,500.0,145.0,1000.0
1987,26-05-2023,18:18:00,2,Female,30.0,Clothing,3.0,300.0,129.0,900.0
1988,30-11-2023,18:47:00,144,Female,63.0,Clothing,3.0,25.0,7.25,75.0
1989,06-09-2022,16:21:00,109,Female,44.0,Electronics,1.0,25.0,13.25,25.0
1990,22-11-2023,17:02:00,48,Female,58.0,Beauty,2.0,500.0,155.0,1000.0
1991,04-12-2022,13:11:00,96,Female,34.0,Clothing,2.0,50.0,14.5,100.0
1992,19-05-2023,21:35:00,70,Female,57.0,Electronics,2.0,30.0,8.7,60.0
1993,29-12-2022,11:53:00,123,Female,48.0,Electronics,3.0,50.0,26.5,150.0
1994,20-11-2022,13:27:00,86,Female,51.0,Beauty,2.0,500.0,250.0,1000.0
1995,10-12-2023,22:18:00,5,Female,41.0,Clothing,1.0,30.0,14.7,30.0
1996,07-12-2023,18:49:00,2,Male,62.0,Clothing,1.0,50.0,25.0,50.0
1997,29-10-2023,21:09:00,99,Male,52.0,Beauty,3.0,30.0,10.2,90.0
1998,20-10-2023,19:53:00,90,Female,23.0,Beauty,4.0,25.0,24.0,100.0
1999,12-11-2022,13:06:00,61,Female,36.0,Electronics,3.0,50.0,13.0,150.0
2000,31-03-2023,06:38:00,4,Male,47.0,Electronics,4.0,30.0,10.8,120.0
